Loan_ID,Customer_ID,Loan_Amount,Loan_Type,Interest_Rate,Loan_Term,Loan_Status,Debt_to_Income_Ratio
LOAN007314,CUST03562,1578172,SME Loan,12.79,240,Ongoing,0.0
LOAN010573,CUST05328,"3,356,280",home loan,8.76,12,Paid,0.03
LOAN007166,CUST00709,1653032,home loan,8.19,84,active,0.0
LOAN003420,CUST05823,"388,602",personal loan,13.9,84,PAID,0.0
LOAN010549,CUST00279,#N/A, ,12.04,48,DEFAULT,0.99
LOAN002746,CUST05069,80313,personal loan,N/A,48,Paid,0.0
LOAN007914,CUST05707,564034,Student Loan,-5,84,active,#N/A
LOAN008774,CUST05823,2877529,Home Loan,9.52,24,Closed,Unknown
LOAN009224,CUST04827,511967,CAR LOAN,9.42,60,Ongoing,0.0
LOAN004905,CUST05823,219240,PL,13.85,240,NULL,0.0
LOAN008841,CUST00709,301858,Personal,12.53,60,CLOSED,0.0
LOAN010626,CUST01500,692702,nan,9.36,180,paid,0.0
LOAN006564,CUST04084,"4,695,001",Mortgage,9.07,12,Current,0.05
LOAN003391,CUST04523,4066287,Mortgage,9.41,84,DEFAULT,0.99
LOAN011233,CUST03824,411639,personal loan,14.86,60,ONGOING,N/A
LOAN001271,CUST05069,137577,Personal,12.43,180,Ongoing,0.0
LOAN006288,CUST05823,765740,car loan,11.05,48,PAID,0.0
LOAN003774,CUST02643,243929,PL,12.94,24,CLOSED,0.0
LOAN006933,CUST03824,674652,EDUCATION LOAN,10.89,36,Ongoing,0.0
LOAN003714,CUST05436,4677894,home loan,7.11,24,ACTIVE,0.02
LOAN008018,CUST01500,866335,home loan,6.79,12,Ongoing,0.01
LOAN007300,CUST01025,"116,291",personal loan,14.07,nan,Paid,0.0
LOAN008669,CUST02933,365758,PL,13.07,60,Current,0.0
LOAN007463,CUST02933,,PL,12.62,84,paid,0.0
LOAN002080,CUST05207,999999999,HOME LOAN,8.98,12,PAID,0.99
LOAN009911,CUST02933,1314819,Biz Loan,#N/A,84,ONGOING,0.0
LOAN007536,CUST00709,1311035,Auto Loan,10.84,240,ONGOING,0.0
LOAN010092,CUST03222,1445207,business loan,11.83,24,Paid,0.01
LOAN008132,CUST02643,96072,personal loan,13.49,84,Paid Off,0.0
LOAN004551,CUST02023,230242,PL,13.15,48,paid,0.33
LOAN011306,#N/A,1231281,home loan,17.24,48,Paid,0.0
LOAN006047,CUST03222,4553598,Home Loan,8.19,36,active,0.02
LOAN006795,CUST05319,459574,PERSONAL LOAN,12.66,12,Defaulted,0.99
LOAN004623,CUST05707,2671591,Housing Loan,9.35,36,active,0.01
LOAN004317,CUST03280,86088,Personal Loan,13.92,240,CHARGED OFF,0.0
LOAN011861,CUST00552,2127545,Home Loan,9.48,60,Paid Off,0.0
LOAN009454,CUST01500,1266009,SME Loan,10.5,48,ONGOING,N/A
LOAN009595,CUST03222,"₹643,039",Education Loan,11.18,120,ongoing,0.0
LOAN008223,CUST04827,765151,Education Loan,10.59,120,Open,0.0
LOAN001643,CUST03571,1285231,Business Loan,#N/A,48,ONGOING,0.0
LOAN010620,CUST04628,104455,PERSONAL LOAN,12.72,nan,Active,0.0
LOAN004320,CUST03824,498180,Personal,14.07,36,Ongoing,0.0
LOAN002470,CUST05823,3399863,Mortgage,10.21,120,Current,0.0
LOAN006320,CUST04084,3994800,home loan,9.63,48,Closed,2.5
LOAN008886,CUST00587,145090,Edu Loan,9.34,240,active,0.0
LOAN001017,CUST01245,325926,Personal Loan,13.96,36,Bad Debt,0.77
LOAN000241,CUST00709,1267243,Mortgage,8.88,48,PAID,0.0
LOAN000079,CUST00552,2745733,home loan,9.38,48,Current,0.01
LOAN002121,CUST00843,324683,Personal Loan,11.92,12,Paid,0.0
LOAN003868,CUST04628,653053,Education Loan,9.7,36,ongoing,0.0
LOAN012000,CUST00843,2131194,home loan,8.68,,paid,0.01
LOAN000788,CUST00201,195205,education loan,10.78,48,Charged Off,0.83
LOAN011028,CUST04628,297250,Edu Loan,10.11,12,PAID,0.0
LOAN006034,CUST05707,"477,015",Personal Loan,0,24,Paid Off,0.0
LOAN007221,nan,N/A,,9.13,120,Ongoing,0.0
LOAN010071,CUST03571,481483, ,13.36,60,Paid Off,0.0
LOAN011733,CUST04942,256633,personal loan,14.6,12,Closed,0.99
LOAN005450,CUST01140,2782564,Unknown,7.81,48,ongoing,0.01
LOAN005100,CUST02173,"496,397",Personal,14.03,180,Ongoing,0.0
LOAN002585,CUST03222,999999999,Mortgage,75,36,Paid Off,0.02
LOAN010267,Unknown,738528,Car Loan,10.63,60,CLOSED,N/A
LOAN011130,CUST00247,1309357,CAR LOAN,11.22,180,Closed,0.0
LOAN008905,CUST05952,2197481,business loan,12.09,36,Paid,0.99
LOAN002529,CUST03839,404260,PL,12.52,240,ongoing,0.0
LOAN009104,CUST01025,166379,personal loan,14.05,12,PAID,0.0
LOAN011702,CUST00247,448304,Student Loan,9.49,48,CLOSED,0.0
LOAN009998,CUST00843,1190318,business loan,10.77,24,Current,0.01
LOAN008171,CUST02643,3099386,Mortgage,75,12,paid,0.03
LOAN008248,CUST01140,1653075,Biz Loan,11.94,60,,0.0
LOAN001174,CUST00587,2577249,HOME LOAN,8.7,nan,Open,0.01
LOAN002168,CUST00720,2379415,BUSINESS LOAN,11.44,24,Default,0.99
LOAN009391,CUST04827,210896,Student Loan,9.01,180,ongoing,-0.5
LOAN009277,CUST00015,1103769,Home Loan,17.08,12,CHARGED OFF,#N/A
LOAN006663,CUST04270,401970,Personal Loan,12.97,#N/A,Open,0.0
LOAN007849,CUST03824,411557,Edu Loan,9.76,60,Ongoing,0.0
LOAN011487,CUST00843,527479,EDUCATION LOAN,8.67,24,ACTIVE,0.0
LOAN005078,CUST02933,147962,Personal,12.92,48,Current,0.0
LOAN005696,CUST00626,98432,PERSONAL LOAN,14.46,24,Fully Paid,0.55
LOAN011914,CUST05823,323503,Personal,13.53,240,ongoing,0.0
LOAN005971,CUST01901,1343145,Business Loan,10.73,180,Active,0.0
LOAN011386,CUST03571,479617,PERSONAL LOAN,13.25,36,PAID,0.0
LOAN007353,CUST00587,Unknown,Student Loan,11.17,60,Paid Off,0.0
LOAN007674,CUST00843,"₹367,372",PL,12.03,180,Current,0.0
LOAN005636,CUST03839,"₹1,218,200",Vehicle Loan,10.77,84,paid,0.0
LOAN001121,CUST05707,2155669,HOME LOAN,10.55,240,ACTIVE,0.0
LOAN008087,CUST04599,213216,Vehicle Loan,9.49,48,ACTIVE,0.0
LOAN004393,CUST02950,1076930,Mortgage,8.5,12,ONGOING,0.01
LOAN011485,CUST05707,2022176,SME Loan,14.12,60,Active,0.0
LOAN003291,CUST03280,126125,PERSONAL LOAN,13.69,120,PAID,0.0
LOAN000633,CUST04599,3568472,Housing Loan,8.78,60,Active,0.01
LOAN009978,CUST01025,1076163,CAR LOAN,11.17,24,paid,0.01
LOAN004932,CUST01025,3567788,,9.66,36,Current,0.01
LOAN011238,CUST00709,379268,Personal Loan,NULL,24,CLOSED,0.0
LOAN006503,CUST03222,4089056,home loan,9.14,36, ,0.01
LOAN005744,N/A,2568368,HOME LOAN,8.24,Unknown,Paid Off,0.01
LOAN000500,CUST03677,Unknown,Auto Loan,8.9,84,Fully Paid,0.0
LOAN004009,CUST04270,1482413,Car Loan, ,240,Closed,0.0
LOAN000415,CUST00552,1455607,Car Loan,10.22,84,Fully Paid,0.0
LOAN006287,CUST03707,269773,Personal Loan,13.38,,Paid Off,0.18
LOAN005280,CUST03562,365387,PERSONAL LOAN,13.88,36,CLOSED,0.0
LOAN001852,CUST03562,3439456,Home Loan,10.07,240,Current,0.0
LOAN001799,CUST05707,455111,Student Loan,11.52,120,Paid,0.0
LOAN011678,CUST02643,901167,Vehicle Loan,9.24,600,Active,0.0
LOAN008798,CUST00709,2845954,home loan,7.89,0,Ongoing, 
LOAN004642,CUST05328,1342621,Mortgage,8.94,60,Open,0.0
LOAN006252,CUST04270,1377528,Mortgage,9.4,24,active,0.01
LOAN003927,CUST02933,1486405,CAR LOAN,9.58,240,ACTIVE,0.0
LOAN005181,CUST05750,466989,Personal Loan,11.11,120,Fully Paid,0.53
LOAN002016,CUST02933,-1000,Vehicle Loan,10.54,24,Ongoing,0.0
LOAN007626,CUST01901,3972277,Housing Loan,7.65,12,active,0.04
LOAN003486,CUST04084,2568930,business loan,12.81,120,Ongoing,0.0
LOAN004453,CUST00899,2199615,HOME LOAN,7.71,180,active,0.63
LOAN005505,CUST00106,377090,PL,12.57,36,CHARGED OFF,0.99
LOAN000130,nan,336534,personal loan,14.14,48,paid,0.0
LOAN011215,CUST04628,nan,Personal,12.62,12,#N/A,0.0
LOAN009014,CUST00015,511082,BUSINESS LOAN,N/A,60,Defaulted,0.0
LOAN010880,CUST05347,2663048,NULL,12.35,240,Fully Paid,0.0
LOAN003821,CUST03839,4309467,Home Loan,Unknown,84,active,0.01
LOAN009727,CUST00843,583031,home loan,7.49,12,PAID,0.01
LOAN009236,CUST04416,"₹404,909",PERSONAL LOAN,12.63,180,paid,0.63
LOAN009479,CUST05823,637153,Education Loan,10.77,12,ONGOING,0.01
LOAN010203,CUST01140,429662,Personal,11.96,180,Current,0.0
LOAN007087,CUST02643,2854888,home loan,9.02,24,Paid,0.01
LOAN006351,CUST03007,2119628,SME Loan,12.03,120,PAID,0.99
LOAN010010,CUST02173,4730851,Home Loan,9.16,180,ONGOING,0.0
LOAN011670,CUST05328,809530,Car Loan,10.41,84,Active,0.0
LOAN006407,CUST03222,660682,BUSINESS LOAN,12.4,240,default,0.0
LOAN001108,CUST01504,300678,CAR LOAN,9.58,180,ACTIVE,0.17
LOAN009263,CUST04599,1584748,Biz Loan,12.05,48,Open,0.0
LOAN004276,CUST01500,441470,Personal,11.37,48,Current,0.0
LOAN010005,CUST00015,397482,personal loan,21.51,48,DEFAULT,0.0
LOAN004126,CUST02173,328426,Personal Loan,12.5,48,Ongoing,0.0
LOAN000514,CUST03562,"181,546",Edu Loan,10.59,12,#N/A,Unknown
LOAN009447,CUST04628,221741,Personal,0,60,Closed,0.0
LOAN007550,CUST01500,3355677,Mortgage,6.81,-12,ONGOING,0.01
LOAN003348,CUST00709,471108,Car Loan,10.65,84,Paid,0.0
LOAN003768,CUST05328,1146780,Car Loan,10.19,84,ONGOING,0.0
LOAN009526,CUST02950,186094,Personal,12.98,60,Ongoing,0.0
LOAN003265,CUST02173,481294,Vehicle Loan,10.25,24,Fully Paid,0.0
LOAN009671,CUST00587,1722602,Home Loan,8.28,24,Paid Off,0.01
LOAN008160,CUST04827,101700,personal loan,12.92,12,Ongoing,0.0
LOAN010982,CUST00015,"929,128",Car Loan,18.37,240,Default,0.0
LOAN007049,CUST00015,1108033,NULL,17.79,120,CHARGED OFF,0.0
LOAN007841,CUST00587,346299,personal loan,13.66,36,#N/A,0.0
LOAN007522,CUST02643,1263612,BUSINESS LOAN,11.79,120,active,0.0
LOAN006561,CUST02173,142936,education loan,8.98,180,active,0.0
LOAN004933,CUST03422,1242204,Housing Loan,75,36,Default,0.99
LOAN002730,CUST05069,1215459,Vehicle Loan,9.59,24,DEFAULT,N/A
LOAN001147,CUST05707,1779249,Business Loan,12.78,240,CLOSED,0.0
LOAN004308,CUST00552,218113,PL,13.89,84,Open,0.0
LOAN009371,CUST03280,89765,PERSONAL LOAN,14.65,60,Bad Debt,0.0
LOAN002017,CUST05181,456467,PERSONAL LOAN,11.36,84,ACTIVE,0.72
LOAN000525,CUST00354,Unknown,Mortgage,10.23,84,Paid,0.99
LOAN000215,CUST00552,3951257,Housing Loan,9.1,12,Active,0.04
LOAN001762,CUST02173,643202,Business Loan,13.03,84,Paid Off,0.0
LOAN000787,CUST05328,4863029,Mortgage,8.31,24,ONGOING,0.02
LOAN009880,CUST01281,141582,Student Loan,10.6,12,Open,0.0
LOAN010756,CUST00587,4834726,Mortgage,8.36,12,Open,0.05
LOAN009870,CUST00090,Unknown,Vehicle Loan,10.97,180,ACTIVE,0.0
LOAN009090,CUST02643,407159,Education Loan,10.28,36,default,0.0
LOAN004447,CUST04166,256832,Personal Loan,15.15,24,CLOSED,0.96
LOAN006203,CUST03839,1873844,Mortgage,7.84,36,active,0.01
LOAN000808,CUST01500,206158,CAR LOAN,8.74,120,CLOSED,0.0
LOAN004796,CUST05707,898570,NULL,11.7,48,Unknown,0.0
LOAN011337,CUST05100,181895,education loan,11.13,84,Paid,0.24
LOAN003240,CUST05823,175938,PL,13.9,36,Open,0.0
LOAN003597,CUST03280,272471,PERSONAL LOAN,14.29,120,Bad Debt,0.0
LOAN009052,CUST05450,679501,business loan,12.24,36,Closed,0.77
LOAN006262,CUST01140,129246,Student Loan,8.21,36,Paid Off,0.0
LOAN004092,CUST01140,251531,education loan,8.75,48,paid,0.0
LOAN010945,CUST00015,1203369,business loan,20.37,84, ,0.0
LOAN000714,CUST04270,768438,Mortgage,10.03,120,Current,2.5
LOAN005423,CUST04878,1115107,Housing Loan,9.13,120,nan,0.99
LOAN004989,CUST03839,912466,Car Loan,10.89,48,Open,
LOAN005060,CUST00843,4965802,Housing Loan,8.44,60,Open,0.01
LOAN011626,N/A,1710560,SME Loan,N/A,24,PAID,0.01
LOAN000572,CUST05707,261196,PERSONAL LOAN,Unknown,60,ongoing,0.0
LOAN006523,CUST04270,394307,Personal Loan,13.57,180,active,0.0
LOAN002240,CUST02950,455148,education loan,10.46,120,active,2.5
LOAN004970,CUST03571,3234223,Housing Loan,9.53,240,paid,0.0
LOAN010163,CUST01500,550583,Student Loan,8.02,-12,paid,0.0
LOAN004171,CUST02933,1070152,Business Loan,11.09,36,Ongoing,0.0
LOAN002674,CUST00838,#N/A,Personal Loan,12.31,12,Bad Debt,0.99
LOAN008229,CUST01281,2522851,Mortgage,10.14,84,Paid,0.0
LOAN010066,CUST01140,659745,Education Loan,7.78,24,active,0.0
LOAN009311,CUST03562,1150559,Car Loan,11.06,180,Fully Paid,0.0
LOAN010422,CUST01500,418553,Auto Loan,0,180,Active,0.0
LOAN003897,CUST00843,913043,CAR LOAN,10.36,48,Ongoing,0.0
LOAN010717,CUST04628,3249822,home loan,9.0,84,Closed,0.0
LOAN006839,CUST03677,747954,Auto Loan,9.31,240,paid,0.0
LOAN002847,CUST01561,484460,Personal Loan,14.83,240,Open,0.09
LOAN007220,CUST05069,307638,PL,12.63,48,PAID,0.0
LOAN009389,CUST02643,86057,Personal,13.44,180,Bad Debt,
LOAN009608,CUST01281,4853620,HOME LOAN,9.6,84,ongoing,0.01
LOAN003439, ,806209,CAR LOAN,8.87,-12,Paid,0.0
LOAN009111,CUST00552,245639,education loan,9.23,12,Current,0.0
LOAN000994,CUST05069,1080069,car loan,9.92,120,CLOSED,0.0
LOAN000771,CUST01281,908680,Auto Loan,10.47,180,active,0.0
LOAN007106,CUST00709,256580,Vehicle Loan,10.31,180,ACTIVE,0.0
LOAN010026,CUST02643,574544,Auto Loan,10.79,60,PAID,0.0
LOAN003862,CUST01500,86671,Personal,13.16,36,Active,-0.5
LOAN009823,CUST05069,669091,education loan,7.54,24,Active,0.0
LOAN011351,CUST03571,3820461,HOME LOAN,9.0,36,Ongoing,0.01
LOAN010640,CUST04827,NULL,SME Loan,12.69,240,Paid,0.0
LOAN009183,CUST02141,51802,PL,75,24,Current,0.89
LOAN001104,CUST03562,2494197,home loan,10.49,24,Paid Off,0.01
LOAN005747,,1006565,CAR LOAN,N/A,240,Paid,0.0
LOAN009034,CUST04827,244931,Car Loan,9.54,48,PAID,0.0
LOAN010754,CUST00552,3163904,Mortgage,9.47,240,NULL,0.0
LOAN007320,CUST02933,2781608,Home Loan,7.96,60,PAID,0.01
LOAN009044,CUST05823,1373237,car loan,11.03,180,Active,0.0
LOAN006368,CUST00545,290505,Personal,13.32,60,default,0.52
LOAN011564,CUST00587,0,BUSINESS LOAN,13.42,60,Closed,0.0
LOAN009233,CUST05436,1545112,home loan,120,12,Paid Off,0.02
LOAN001766,CUST03571,61274,PERSONAL LOAN,13.0,24,Unknown,0.0
LOAN008802,CUST05823,1030226,Auto Loan,10.56,240,Defaulted,0.0
LOAN006733,CUST02213,414239,Car Loan,10.47,36,ONGOING,0.49
LOAN001513,CUST01140,134922,personal loan,12.76,48,ongoing,0.0
LOAN003549,CUST00716,1402070,N/A,8.74,24,Paid Off,0.99
LOAN000925,CUST05328,799581,car loan,10.05,84,Current,0.0
LOAN011801,CUST02643,195913,PL,12.44,84,ONGOING,0.0
LOAN006081,CUST00552,249898,Auto Loan,N/A,36,Fully Paid,0.0
LOAN002925,CUST03280,1266866,Vehicle Loan,11.17,84,Ongoing,0.0
LOAN000674,CUST04599,172631,PERSONAL LOAN,12.93,48,ACTIVE,0.0
LOAN009782,CUST00843,307136,Personal Loan,12.02,180,Paid,0.0
LOAN010897,CUST01025,4635214,home loan,9.16,24,CLOSED,0.02
LOAN001774,CUST03571,878859,BUSINESS LOAN,12.21,24,ongoing,0.0
LOAN011552,CUST05069,343926,Education Loan,9.35,48,N/A,0.0
LOAN001600,CUST01500,N/A,Student Loan,9.21,24,ONGOING,0.0
LOAN007204,CUST00270,1221291,SME Loan,13.78,N/A,Default,0.99
LOAN004013,CUST03882,"1,092,160",HOME LOAN,9.91,180,Default,0.78
LOAN005937,CUST02950,281529,Personal,12.1,60,Open,0.0
LOAN003908,CUST02933,1430685,home loan,7.82,48,Current,0.0
LOAN004645,CUST05707,"1,361,982",business loan,13.71,84,paid,0.0
LOAN009606,CUST01500,794212,Auto Loan,9.55,120,ACTIVE,0.0
LOAN010585,CUST04270,62846,Personal,14.57,120,active,0.0
LOAN002023,CUST03222,333725,Education Loan,,84,Closed,0.0
LOAN002955,CUST03824,475802,Personal Loan,13.8,12,ACTIVE,0.0
LOAN003296,CUST03677,4646546,Home Loan,7.43,24,ONGOING,Unknown
LOAN011257,CUST03677,1451239,Car Loan,9.1,60,paid,0.0
LOAN003247,CUST05735,719470,Edu Loan,9.34,60,Ongoing,0.0
LOAN008082,CUST05436,894521,BUSINESS LOAN,-5,120,CLOSED,Unknown
LOAN002689,CUST00843,999999999,home loan,8.63,120,active,N/A
LOAN004012,CUST03747,112829,Personal,12.35,36,Paid,0.84
LOAN002468,CUST02950,198022,Personal Loan,13.5,36,Active,0.0
LOAN010129,CUST03280,314187,Personal Loan,13.16,180,Paid,0.0
LOAN002949,CUST03222,244830,PL,13.81,Unknown,Closed,0.0
LOAN010827,CUST05436,3883090,home loan,9.07,60,Defaulted,0.01
LOAN000120,CUST03562,444388,SME Loan,12.97,0,ONGOING,0.0
LOAN000429,CUST00043,476669,CAR LOAN,11.31,84,Default,0.5
LOAN006115,CUST03824,"1,452,132",Biz Loan,12.21,24,Fully Paid,0.01
LOAN003684,CUST03677,2473524,BUSINESS LOAN,11.95,N/A,,0.02
LOAN010322,Unknown,324436,Education Loan,10.85,24,active,0.0
LOAN005565,CUST01901,"₹1,335,244",nan,9.07,60,active,0.0
LOAN009137,CUST05069,624952,education loan,8.86,180,ONGOING,0.0
LOAN007010,CUST05707,3374187,Mortgage,9.16,12,ongoing,0.03
LOAN004352,CUST04599,846046,Car Loan,9.06,24,Fully Paid,0.0
LOAN011743,CUST04628,nan,Housing Loan,8.09,240,Ongoing,0.0
LOAN002702,CUST05328,4000438,home loan,9.21,24,paid,0.02
LOAN000666,CUST02950,1769040,Housing Loan,8.01,84,Open,0.0
LOAN004801,CUST03571,1695231,HOME LOAN,-5,180,Paid Off,0.0
LOAN002924,,1379525,SME Loan,12.43,120,default,0.99
LOAN011560,CUST03966,440146,personal loan,13.31,84,Closed,0.58
LOAN007531,CUST05707,4769688,Home Loan,10.62,24,Active,0.02
LOAN010301,CUST00843,706217,education loan,8.25,48,ONGOING,0.0
LOAN007081,CUST02509,160699,PL,13.23,12,Closed,#N/A
LOAN005739,CUST03280,NULL,car loan,11.04,240,ongoing,0.0
LOAN010826,CUST00971,3066616,Home Loan,9.39,48,Default,0.99
LOAN006932,CUST03562,178885,PERSONAL LOAN,14.14,84,active,0.0
LOAN002165,CUST05735,"₹693,926",SME Loan,11.32,60,ongoing,0.0
LOAN003843,CUST01281,389752,PL,14.45,240,Paid,0.0
LOAN002102,CUST05162,615177,Vehicle Loan,10.69,60,Charged Off,0.54
LOAN005838,CUST05436,1147138,SME Loan, ,84,paid,0.0
LOAN001371,CUST02173,2058628,business loan,0,120,Paid Off,0.0
LOAN004749,CUST00552,999999999,SME Loan,11.61,48,ONGOING,0.0
LOAN002626,CUST04599,307237,personal loan,11.44,#N/A,Bad Debt,0.0
LOAN003413,CUST01901,242015,PERSONAL LOAN,11.88,48,Open,0.0
LOAN010080,CUST00015,901926,Auto Loan,18.39,12,Defaulted,0.01
LOAN011282,CUST04270,926307,Auto Loan,11.24,12,Paid,0.01
LOAN011165,CUST02173,332279,PERSONAL LOAN,12.92,180,Paid Off,-0.5
LOAN007923,CUST04084,1999521,Housing Loan,10.09,60,Fully Paid,0.0
LOAN003290,CUST04498,N/A,PERSONAL LOAN,11.72,36,Paid Off,0.56
LOAN007652,CUST04628,Unknown,Housing Loan,8.64,180,DEFAULT,
LOAN001494,CUST02643,2943401,Business Loan,12.72,120,Open,0.0
LOAN001977,CUST05823,311224,Student Loan,10.96,48,,0.0
LOAN003029,CUST00587,4051433,HOME LOAN,9.81,60,ACTIVE,0.01
LOAN009898,CUST05707,2632459,Home Loan,10.13,24,Fully Paid,0.01
LOAN010926,CUST03562,127472,Personal,14.66,24,Charged Off,0.0
LOAN004931,CUST02950,243479,Personal Loan,13.53,48,Closed,Unknown
LOAN008067,CUST04628,N/A,Auto Loan,10.64,24,ongoing,0.0
LOAN007679,CUST01901,247112,BUSINESS LOAN,11.08,60,Paid Off,0.0
LOAN006035,CUST00015,177448,Personal Loan,21.42,12,Ongoing, 
LOAN011710,CUST05707,1549294,Business Loan,14.16,-12,ongoing,0.0
LOAN002775,CUST03839,370063,Personal,13.89,12,ONGOING,0.0
LOAN002982,CUST05069,77851,personal loan,11.29,48,CLOSED,0.0
LOAN003732,CUST05069,972738,NULL,11.74,240,Paid Off,0.0
LOAN011602,CUST04599,1390550,Home Loan,7.81,180,Active,0.0
LOAN011361,CUST04628,1000342,home loan,8.2,12,Paid,0.01
LOAN003571,CUST01140,3824858,home loan,8.33,60,ongoing,0.01
LOAN011481,CUST01281,4853458,Home Loan,9.38,48,ongoing,Unknown
LOAN000643,CUST03562,191246,PERSONAL LOAN,14.16,240,Ongoing,0.0
LOAN007432,CUST03562,"₹1,100,993",Auto Loan,10.93,12,Active,0.01
LOAN010956,CUST04270,77567,PERSONAL LOAN,13.05,24,CLOSED,0.0
LOAN000184,CUST04827,#N/A,home loan,9.04,36,active,0.01
LOAN001553,CUST05707,Unknown,PL,15.0,12,CLOSED,0.0
LOAN002238,CUST05069,4018292,Home Loan,7.08,48,Active,0.01
LOAN008885,CUST02933,323565,Edu Loan,Unknown,180,Ongoing,0.0
LOAN010867,CUST02643,350153,Vehicle Loan,10.79,36,PAID,0.0
LOAN010846,CUST05069,419943,personal loan,11.96,180,ACTIVE,0.0
LOAN008659,CUST01140,1325605,Mortgage,6.71,240,Active,0.0
LOAN007900,CUST04270,"₹768,923",Student Loan,11.15,120,ACTIVE,0.0
LOAN010789,CUST00247,196608,Edu Loan,9.42,nan,ACTIVE,0.0
LOAN011235,CUST01500,626585,Education Loan,7.72,12,Default,0.01
LOAN011789,CUST01140,919880,N/A,6.88,0,ongoing,0.0
LOAN005567,CUST01025,2238369,HOME LOAN,9.24,36,ongoing,0.01
LOAN002573,CUST05436,4963248,Mortgage,7.8,84,Active,0.01
LOAN005946,CUST00843,63408,Personal,11.9,84,ongoing,0.0
LOAN004957,CUST05823,357321,car loan,11.23,60,ACTIVE,0.0
LOAN001379,CUST03824,444455,personal loan,13.78,60,active,-0.5
LOAN009355,CUST01500,895632,Business Loan,11.2,180,Closed,0.0
LOAN001407,CUST00015,255879,Education Loan,17.48,24,CHARGED OFF,0.0
LOAN010384,CUST04827,625772,CAR LOAN,9.99,24,PAID,0.0
LOAN007019,CUST03839,3785705,#N/A,0,48,active,0.01
LOAN001769,CUST01281,765761,Student Loan,11.09,48,Paid Off,0.0
LOAN004426,CUST00015,3187383,Mortgage,15.99,120,Paid,0.0
LOAN005699,CUST03222,345184,PL,13.03,120,Fully Paid,0.0
LOAN003147,CUST00587,3941763,Mortgage,8.75,120,Ongoing,0.0
LOAN011324,CUST00015,"₹3,329,360",Housing Loan,17.45,120,Default,0.0
LOAN006007,CUST03677,"₹3,551,211",HOME LOAN,8.78,60,ongoing,0.01
LOAN007201,CUST02989,999818,CAR LOAN,12.41,180,CHARGED OFF,0.99
LOAN002372,CUST02950,116575,EDUCATION LOAN,#N/A,12, ,0.0
LOAN010902,CUST02173,336327,Personal,13.83,120,PAID,0.0
LOAN007640,CUST03677,280176,Personal Loan,13.24,12,Paid,0.0
LOAN011596,CUST05707,2851989,BUSINESS LOAN,13.45,120,ONGOING,0.0
LOAN006919,CUST00015,662066,Car Loan,17.89,240,Closed,0.0
LOAN004837,CUST04270,1698307,HOME LOAN,8.72,180,ACTIVE,0.0
LOAN010588,CUST05006,952536,Vehicle Loan,11.34,84,default,nan
LOAN002106,CUST03222,81911,personal loan,nan,84,Paid,0.0
LOAN005347,CUST03222,"₹391,346",Personal Loan,12.75,12,active,0.0
LOAN000801,CUST04270,1856073,Housing Loan,9.53,180,Fully Paid,0.0
LOAN001591,CUST03824,2415324,BUSINESS LOAN,13.1,240,Active,0.0
LOAN002854,CUST01281,412103,Personal Loan,13.75,60,Current,0.0
LOAN007703,CUST05436,651529,education loan,8.13,84,Open,0.0
LOAN006333,CUST05328,470757,Personal,13.56,60,ACTIVE,0.0
LOAN000744,CUST00587,"282,418",personal loan,14.52,120,ACTIVE,nan
LOAN000658,CUST03824,466140,PL,,240,CLOSED,0.0
LOAN008335,CUST04599,272536,PL,11.84,24,active,0.0
LOAN007862,CUST04628,1072090,business loan,12.8,12,Active,0.01
LOAN008317,CUST03222,392805,PERSONAL LOAN,12.69,84,Fully Paid,0.0
LOAN004157,CUST00167,1489514,Auto Loan,75,240,active,0.27
LOAN005420,CUST03189,471727,PL,12.03,60,paid,0.0
LOAN008376,CUST03824,111385,PERSONAL LOAN,13.24,120,paid,0.0
LOAN010332,CUST00843,2132610,Housing Loan,7.68,36,Closed,0.01
LOAN006653,CUST01901,367616,SME Loan,10.46,60,ONGOING,0.0
LOAN009099,CUST03571,"₹387,916",Personal Loan,13.2,12,Open,0.0
LOAN010953,CUST02643,253763,SME Loan,11.52,24,ongoing,0.0
LOAN001381,CUST04827,1228277,home loan,9.08,240,ongoing,0.0
LOAN006162,CUST03571,1184464,Biz Loan,12.34,60,ONGOING,0.0
LOAN011727,CUST04599,1997472,Housing Loan,8.32,180,Ongoing,0.0
LOAN009955,CUST01500,455308,Personal Loan,13.02,48,Fully Paid,0.0
LOAN000153,CUST02643,1606970,HOME LOAN,7.94,84,ongoing,0.0
LOAN001169,CUST03571,"₹320,961",PL,13.28,180,Fully Paid,0.0
LOAN005647,CUST01025,"2,272,513",home loan,9.27,120,ongoing,0.0
LOAN006103,CUST03839,297938,Personal,13.22,84,active,NULL
LOAN002571,CUST03824,2837879,HOME LOAN,8.81,180,CLOSED,0.0
LOAN006686,CUST04270,136043,Personal Loan,-5,24,CHARGED OFF,0.0
LOAN005214,CUST01500,2063181,business loan,10.22, ,ongoing,#N/A
LOAN010816,CUST01140,309599,Personal,,180,paid,0.0
LOAN010511,CUST03839,722566,,9.53,60,ACTIVE,0.0
LOAN006891,CUST00709,4619876,Housing Loan,8.89,48,Active,0.01
LOAN004834,CUST04599,"₹311,030",PL,12.34,60,Active,0.0
LOAN005120,CUST00409,4420746,home loan,nan,84,Default,0.99
LOAN008454,CUST00843,624083,HOME LOAN,8.53,12,,0.01
