Customer_ID,Age,Gender,Income,Employment_Type,Years_of_Employment,Credit_Score
CUST01950,56,Male ,219252,BUSINESS OWNER,23,796
CUST03789,37,M,90903,Self employed,8,735
CUST04221,63,MALE,36027,Freelancer,7,700
CUST00367,41,FEMALE,52132,Free Lancer,4,Unknown
CUST00416,23,m,78668,SALARIED,Unknown,458
CUST04256,62,Male,89493,Self employed,27,752
CUST02274,130,Male,33770,Salaried,12,597
CUST01226,57,M,99999999,Freelancer,21,792
CUST00073,65,M,82224,Self Employed,1,706
CUST00775,37,f,230331,Business Owner,16,771
CUST05429,26,FEMALE,146214,Full-Time,6,684
CUST03170,47,F,7811,UNEMPLOYED,0,558
CUST00037,7,M,124995,Full-Time,1,594
CUST00337,25, Female,61466,Salaried,1,610
CUST02777,61,N/A,93011,Full-Time,21,645
CUST01125,64,f,79563,Self-Employed,23,Unknown
CUST05098,NULL,Female,84364,SALARIED, ,714
CUST03594,33,M,147344,Salaried,7,562
CUST01900,45,M,41149/-,SALARIED,16,nan
CUST00080,30,Male ,61777,Sal.,9,724
CUST02013,52,m,47343,SE,14,850
CUST04855,37, Female,293645,Entrepreneur,6,760
CUST04782,64, ,"$231,003",Biz Owner,nan,698
CUST03260,25,MALE,"$60,284",Self employed,nan,nan
CUST03656,26,m,87285,Self-Employed,6,519
CUST04669,23,#N/A,85025,Sal.,3,674
CUST03665,22,#N/A,85956,Sal.,1,725
CUST00385,23,f,16150,Free Lancer,3,627
CUST05649,36, Female,163003,Business Owner,14,783
CUST05358,51,Male,"$54,774",Self Employed,27,703
CUST00030,36,male,109221,salaried,4,732
CUST02268,60,male,60753,FREELANCER,19,850
CUST03537,22,Non binary,76923,Salaried,1,850
CUST05963,N/A,Female,123917,Business owner,NULL,798
CUST05675,65, Female,83314,Salaried,999,793
CUST04567,23,M,78990,Self Employed,1,719
CUST01396,48,FEMALE,118688,SALARIED,16,683
CUST01440,61,f,50104,Gig Worker,N/A,661
CUST03018,52, Female,NULL,SALARIED,10,850
CUST02004,59,F,88619,Salaried,1,699
CUST03466,52,male,76080,Salaried,13,712
CUST01596,61,Female,92901,Entrepreneur,3,571
CUST05896,27,FEMALE,125236,Full-Time,7,
CUST04091,57,M,74306,self-employed,8,755
CUST03045,55,female,42839,Self Employed,30,647
CUST04699,23,m,INR 187304,Entrepreneur,3,696
CUST03381,65,f,"$48,750",SE,4,701
CUST04187,56,M,108030,Self Employed,30,734
CUST03072,7,male,84656,self-employed,17,769
CUST04278,28,M,291392,BUSINESS OWNER,8,811
CUST01638,51,female,84560,Self Employed,25,850
CUST03455,64,Male,143643,Full-Time,29,850
CUST03053,62,FEMALE,78111,Sal.,26,724
CUST01641,21,M,91469,salaried,Unknown,712
CUST01127,49,Female,48869,Salaried,18,850
CUST03969,26,M,Unknown,Full-Time,5,634
CUST04628,21,MALE,-1,Business owner,1,717
CUST00679,26, Female,198670,,1,795
CUST02974,33,MALE,255923,Business owner,11,900
CUST00097,25,,9784,UNEMPLOYED,0,735
CUST04128,36, Female,98143,SE,11,810
CUST02545,57, Female,61002,salaried,34,784
CUST01323,32, Female,235839/-,BUSINESS OWNER,6,671
CUST01000,62,MALE,112840,self-employed,4,656
CUST04524,24,MALE,261365,Business Owner,3,681
CUST05768,36,f,233871,Business Owner,6,678
CUST03311,44,f,129392,Salaried,20,767
CUST04578,54,FEMALE,32030,Freelancer,-3,797
CUST05594,46,MALE,274422,Business Owner,10,847
CUST04122,64,F,73441,#N/A,13,792
CUST04889,27,male,17524,freelancer,3,696
CUST00514,34,Female,95938,Full-Time,11,633
CUST05784,61,male,101892,SE,17,818
CUST04510,52,Female,113201,Salaried,9,723
CUST02868,N/A,female,130038,Sal.,1,746
CUST04517,41,M,76527,Free Lancer,2,708
CUST04176,47,M,1484,Not Employed,N/A,518
CUST04842,26,female,31002,Self employed,5,792
CUST01285,25, Female,37504,nan,5,769
CUST04313,32,M,91112,Sal.,1,595
CUST03456,55,MALE,49625,SE,33, 
CUST05213,44,male,79238,Sal.,11,699
CUST04572,28,female,239193,Business Owner,7,707
CUST04715,63,Male ,105659,SE,25,729
CUST00019,-5, Female,61312,self-employed,2,N/A
CUST05848,23,F,57859,SALARIED,1,828
CUST02317,,female,111525,SALARIED,11,769
CUST05360,45,m,61067,salaried,6,692
CUST02292,58,Male ,67501,Freelancer,9,795
CUST01189,54,non-binary,84958,Sal.,26,745
CUST00781,61,F,95720,Self-Employed,27,667
CUST03306,29,F,75102,SALARIED,8,710
CUST00963,47,FEMALE,37764,freelancer,12,538
CUST05435,21,m,53285,Full-Time,#N/A,817
CUST01534,,female,284798,Business owner,16,719
CUST05455,22,male,102264,Business Owner,2,585
CUST00578,61,M,119074,Sal.,20,850
CUST04132,39,Female,74245,Self-Employed,12,689
CUST04752,25,Male ,26989,Self Employed,4,695
CUST00636,38,male,48493,SE,18,762
CUST02837,25,f,97301,Full-Time,3,801
CUST02325,44,MALE,110055,Self-Employed,8,486
CUST02899,55,female,136320,Salaried,27,561
CUST01525,54,male,41880,Sal.,2,670
CUST01417,53,F,15866,Gig Worker,23,791
CUST02089,63,m,99817,self-employed,15,665
CUST00112,40,M,62417,Salaried,12,nan
CUST03960,31,female,48217,Sal.,7,562
CUST04403,64,male,245974,Entrepreneur,29,999
CUST02491,nan,M,-5000,salaried,6,763
CUST01923,61,f,9895,Jobless,0,Unknown
CUST00575,62,male,90742,Self employed,25,736
CUST05743,63,F,113740.00,SALARIED,29,638
CUST03911,23,female,70122,SALARIED,NULL,650
CUST04041,38,FEMALE,NULL, ,14,667
CUST02549,Unknown,f,54925,SE,7,524
CUST03605,39,male,113707,BUSINESS OWNER,12,850
CUST00335,48,m,57990,salaried,24,723
CUST03168,43,Male ,140695,Salaried, ,850
CUST02217,63,male,151875,Business owner,15,582
CUST05646,34,F,109799,self-employed,4,743
CUST05716,40,male,108342,SE,20,746
CUST03854,45,MALE,INR 3727,Unemployed,0,552
CUST04888,40,male,114842,SALARIED,N/A,734
CUST01425,54,Female,122877,BUSINESS OWNER,19,616
CUST02785,64,female,106081,Self employed,20,687
CUST05037,47,MALE,72617,#N/A,7,714
CUST01476,33,Female,29327,SE,7,643
CUST04351,23,female,73968,,2,722
CUST00053,65,male,N/A,Full-Time,2,646
CUST02530,63,Male ,36697,SE,5,785
CUST00891,41,Male,110319,Full-Time,10,673
CUST02119,44,FEMALE,"$106,168",Salaried,18,801
CUST02240,61,female,56747,Business owner,N/A,698
CUST00519,-5,Female,85127,Self employed,8,692
CUST04361,29,MALE,138350,Salaried,8,723
CUST04297,49,Male,8923,Not Employed,0,817
CUST01851,62,M,Unknown,Full-Time,28,812
CUST04563,60,female,NULL,Gig Worker,31,732
CUST05544,62, Female,76657,Gig Worker,32,850
CUST03240,200,Male,-5000,NULL,24,838
CUST05146,nan,Female,75666,Biz Owner,8,614
CUST02147,41,m,59055,Freelancer,3,850
CUST03645,45,female,114757,Salaried,9,707
CUST05863,57,MALE,INR 108603,BUSINESS OWNER,32,751
CUST03578,46,m,58344/-,BUSINESS OWNER,16,709
CUST05617,28,Male ,97476,Full-Time,4,699
CUST04866,24,f,79831,SE,2,614
CUST04865,40,female,51433,salaried,17,642
CUST01274,56,female,158009,BUSINESS OWNER,28,614
CUST00563,48,f,69886,Freelancer,8,750
CUST05946,63,F,68339,Self Employed,32,#N/A
CUST04457,51,MALE,92598,SALARIED,4,999
CUST01334,23,F,113495,SALARIED,3,751
CUST02363,50,Female,"$105,482",Salaried,26,850
CUST01464,-5,F,105217,salaried,2,717
CUST02844,60,Male,67742,Gig Worker,9,714
CUST05384,26,m,62294,Gig Worker,3,653
CUST00308,40,Non-Binary,41444,SE,20,818
CUST00292,54,FEMALE,NULL,SALARIED,3,649
CUST00339,34,Male,INR 56819,self-employed,7,710
CUST02026,24,m,141056,Full-Time,NULL,730
CUST00748,60,Male,106742,salaried,20,600
CUST02319,56,MALE,22617,Free Lancer,23,615
CUST02582,43,FEMALE,NULL,salaried,1,654
CUST00736,38,f,79911,Self Employed,15,
CUST04165,58, Female,172335,Business owner,29,785
CUST04758,33,F,51515,salaried,10,741
CUST00356,44,FEMALE,149885,SALARIED,#N/A,714
CUST01432,30,FEMALE,INR 78707,Salaried,5,734
CUST03157,39,FEMALE,"$38,434",Self-Employed,12,662
CUST01278,57,non-binary,nan,Biz Owner,19,742
CUST05353,54,Male ,105284,salaried, ,706
CUST00814,38,F,119092,Self-Employed,9,736
CUST05526,64,Female,,Salaried,N/A,725
CUST02664,56,male,100077,SALARIED,35,755
CUST02698,64,M,89113,Self Employed,32,850
CUST04461,25,female,88162,SE, ,683
CUST01872,53,male,4364,unemployed,,705
CUST00548,54,male,28541,Freelancer,13,759
CUST03477,38, Female,65213,Freelancer,5,840
CUST02139,28,female,80238,salaried,2,-50
CUST02600,38,Female,68673,salaried,15,657
CUST05115,32,female,118085,Biz Owner,2,627
CUST00886,65,MALE,NULL,SALARIED,31,666
CUST03953,48,Male,51434,Self Employed,5,652
CUST01926,64,Unknown,97033,Business Owner,100,850
CUST01770,60,f,62775,nan,13,776
CUST01318,28,male,93019,Self-Employed,2,619
CUST01561,42,Female,52777,SALARIED,7,767
CUST01652,63,female,99429,SALARIED,9,561
CUST05973,nan,Male ,56173,Salaried,22,578
CUST00287,44,FEMALE,101050,SALARIED,6,670
CUST01248,38, Female,146880,salaried,15,758
CUST02258,41, Female,33383, ,1,614
CUST03515,44,Male ,65142,Salaried,24,658
CUST02557,21,Female,-5000,salaried,1,649
CUST01370,58,MALE,111649,Salaried,9,534
CUST01166,55,f,199157,Business Owner,29,775
CUST05228,32,MALE,121019,Salaried,2,850
CUST02943,23,Male,68011,Full-Time,1,796
CUST04763,60, Female,82226,self-employed,31,813
CUST01302,29,female,45816,Self employed,3,Unknown
CUST04231,57,M,54503,Biz Owner,#N/A,576
CUST01971,53,male,45883,Self-Employed,17,802
CUST00476,22,M,54202,salaried,1,645
CUST00444,28,FEMALE,6704,Jobless,0,684
CUST05297,27,female,52947,Business owner,4,595
CUST03524,#N/A,female,102882,SALARIED,3,831
CUST04908,32,MALE,32531,freelancer,12,598
CUST04209,42,m,4244,UNEMPLOYED,0,689
CUST03296,37,male,36381.00,Self Employed,2,671
CUST05206,23,Male,116496,Full-Time,1,595
CUST01817,26,m,92093,Self-Employed,NULL,646
CUST03818,130, Female,N/A,SE,8,626
CUST01621,65, Female,36738,Gig Worker,nan,Unknown
CUST03426,23,Male,112909,salaried,2,586
CUST05201,59,F,55916,Self-Employed,8,718
CUST00425,24,FEMALE,145841,salaried,4,733
CUST00169,30,male,39841,Salaried,3,720
CUST05351,30,Female,108460,salaried,nan,#N/A
CUST01035,54,Female,233137,Business Owner,19,624
CUST03660,23, ,277326,Entrepreneur,2,748
CUST02535,65,female,123356,Full-Time,27,850
CUST01373,55,Male ,57798,SALARIED,13,618
CUST02034,43,M,74244,FREELANCER,23,659
CUST05413,64, Female,114014,Sal.,12,573
CUST00888,21, Female,#N/A,Sal.,1,N/A
CUST02792,64, Female,79663,self-employed,13,563
CUST05212,58,female, ,freelancer,3,636
CUST02461,51,female,61225/-,Self employed,Unknown,635
CUST02531,38,Male ,123275,Full-Time,6,648
CUST02478,51,Female,141530,Sal.,18,779
CUST01489,36,M,232739,Biz Owner,2,580
CUST04722,41,NULL,147464,Full-Time,20,655
CUST02057,57, Female,31258,Self Employed,18,585
CUST02165,54,Female,56850,SALARIED,19,845
CUST00373,22,female,49452,NULL,1,682
CUST01833,50,MALE,176447,Business owner,28,800
CUST04677,40,male,118925,Self-Employed,7,539
CUST05540,64,F,"$120,435",salaried,20,620
CUST04242,55,m,127905,SALARIED,8,671
CUST00078,62,Male ,102109,Salaried,2,794
CUST03147,40,Male ,77016,Full-Time,15,711
CUST01571,23,Male ,INR 63338,Full-Time,2,719
CUST04703,64,F,113057,Full-Time,29,608
CUST00054,60,Female,57432,Salaried,10,531
CUST00254,45,Male ,45087,self-employed,9,589
CUST04389,35,FEMALE,117790,Salaried,Unknown,699
CUST00900,47,F,35548,Full-Time,16,687
CUST04423,24,N/A,25040,freelancer,1,658
CUST01313,62,m,85204,Full-Time,999,805
CUST01093,47,m,53753,FREELANCER,1,485
CUST04305,48,m,35153,salaried,12,595
CUST00950,0, Female,298518,Business Owner,1,675
CUST04017,41,F,79545,SE,18,730
CUST05095,51,NULL,1616,Jobless,0,676
CUST05822,55,FEMALE,45675,salaried,100,661
CUST03259,31,F,119656,Sal.,2,641
CUST02159,23,m,73071.00,Free Lancer,1,702
CUST01185,56,MALE,117414,Salaried, ,850
CUST03405,31,m,61760,Salaried,8,824
CUST02980,58,F,80481,Salaried,1,715
CUST00275,30,F,64624.00,SE,7,748
CUST05349,,Male,INR 119013,Self-Employed,14,821
CUST01834,46,M,82930,self-employed,2,749
CUST01401,39,m,36248,self-employed,14,646
CUST00014,21, Female,257953,nan,N/A,850
CUST02494,62,Female,5326,UNEMPLOYED,0,677
CUST02824,65,F,35421,SALARIED,26,796
CUST05380,23,Male ,52357,Full-Time,2,708
CUST03718,32,NB,54351,SALARIED,9,N/A
CUST05935,46,male,95827, ,25,773
CUST03119,59,m,87510,Entrepreneur,Unknown,760
CUST03343,36,f,48314,Free Lancer,8,656
CUST01734,35,F,277583,BUSINESS OWNER,7,525
CUST05237,63,M,229764,Entrepreneur,18,850
CUST04415,nan,F,95177,Full-Time,4,623
CUST02740,51, Female,99999999,Gig Worker,N/A,613
CUST01243,42,Female,#N/A,SALARIED,2,781
CUST05545,61, Female,84517,SE,24,647
CUST01673,28, Female,54284,Freelancer,7,692
CUST04954,24,Male ,5684,Unemployed,0,593
CUST02315,34,male,120399,Entrepreneur,5,666
CUST01413,38,MALE,76051,Full-Time,14,672
CUST03907,48,MALE,75475,SALARIED,1,616
CUST03071,28,m,189618,Biz Owner,8,752
CUST02061,23,M,88424,SALARIED,3,669
CUST05414,#N/A,m,49174,Self Employed,21,705
CUST04057,53, Female,7437,Unemployed,0,613
CUST00348,56,Female,98869,Self employed,-3,748
CUST03532,42,male,32959,Salaried,10,620
CUST01862,53,nan,44598,Salaried,10,784
CUST01346,34,female,80616,Salaried,10,707
CUST03500,25,MALE,129917,Entrepreneur, ,597
CUST05489,39,F,295613,BUSINESS OWNER,12,754
CUST03378,41,female,,Sal.,12,701
CUST00009,61,M,116892,self-employed,19,748
CUST04696,24,male,44213,Salaried,2,609
CUST01937,42,m,93393.00,Sal.,3,733
CUST00837,37,m,230257,Entrepreneur,7,754
CUST00968,23,FEMALE,67960,Business Owner,1,659
CUST01908,33,male,INR 79504,Business owner,10,787
CUST04304,64,f,43844,Salaried,22,563
CUST05841,21, Female,"$102,533",Self employed,1,620
CUST03799,35, Female,123860,SALARIED,4,634
CUST04322,51,F,99999999,Salaried,9,769
CUST04986,24,Male ,109935,Salaried,2,#N/A
CUST00149,43,Male ,56895,Sal.,5,631
CUST00862,58, Female,68008,Gig Worker,26,798
CUST00062,44,m,183522,Unknown,N/A,771
CUST03041,62,M,98089,Self Employed,8,777
CUST05770,64, Female,56224,Sal.,NULL,531
CUST05288,21,FEMALE,39405,Sal.,1,741
CUST04348,46,Male ,25522,Self Employed,19,674
CUST02014,33,F,Unknown,self-employed,10,741
CUST05490,50,female,40887,Free Lancer,28,698
CUST04502,41,Male,53432,Sal.,3,727
CUST02750,26,Male ,34528,Sal.,100,752
CUST05046,35,MALE,62936,Salaried,11,645
CUST01696,59,FEMALE,51484,SE,14,701
CUST04979,44,M,87452,salaried,21,999
CUST03931,53,female,76593,Salaried,14,850
CUST01643,58,male,92576.00,Salaried,10,637
CUST05895,43,Male ,22559,SE,18,727
CUST05754,55,MALE,108745,salaried,32,704
CUST02401,53,male,5642,unemployed,0,742
CUST01605,46,female,137465,Full-Time,5,704
CUST02437,55,Male ,55324,Salaried,#N/A,716
CUST02269,57,FEMALE,60210,Self-Employed,12,
CUST05605,#N/A,Male ,72497,Free Lancer,7,736
CUST05985,47,F,877,unemployed,0,571
CUST00033,59,MALE,130950,SALARIED,2,717
CUST03043,44,M,130405,SALARIED,1,617
CUST04310,54,m,27841,SE,6,611
CUST00083,37,F,,salaried,5,787
CUST05470,43,f,59241,SALARIED,17,758
CUST01936,46,Male,83263,Sal.,11,758
CUST02219,37,F,31859/-,Full-Time,2,633
CUST04182,61,male,26198,Free Lancer,26,850
CUST04551,32,FEMALE,115014,SALARIED,1,649
CUST05482,42, Female,129521,salaried,22,596
CUST02110,37,MALE,68620,Business Owner,4,756
CUST03851,50,F,295008,Entrepreneur,11,678
CUST00554,45,MALE,61974,freelancer,23,646
CUST03283,24,Female,8663,Jobless,0,774
CUST01586,48,M,268203,Entrepreneur,10,688
CUST00463,21,female,33636,self-employed,1,672
CUST00944,56, Female,111992,Salaried,nan,744
CUST04663,28,male,92932,Biz Owner,3,850
CUST01997,41,male,90564,SALARIED,12,639
CUST01342,34,Other,81607,Sal.,13,710
CUST01585,28,MALE,102961,Sal.,5,632
CUST01991,43,male,43617,Gig Worker,5,748
CUST05836,53,NB,102419,self-employed,7,646
CUST04272,22,M,95029,Biz Owner,2,651
CUST05161,47,Female,22429,Self employed,23,794
CUST00241,57,male,3676,Jobless,0,658
CUST05094,41,m,57999,Freelancer,5,639
CUST05742,42,male,"$149,178",Biz Owner,4,777
CUST02853,47,f,"$66,907",salaried,5,738
CUST04180,38,Male ,92039,nan,15,733
CUST04331,35,M,126849/-,Full-Time,15,714
CUST04365,54,F,113019,Self employed,33,850
CUST04794,49, Female,81713,SALARIED,20,668
CUST01961,50,MALE,98883,SALARIED,27,831
CUST05523,,Male,77445, ,10,688
CUST02791,63,MALE,29676,Self-Employed,35,711
CUST04809,53,Male,61215,freelancer,3,814
CUST01366,57, Female,89472,Self employed,23,634
CUST03128,32,f,136283,Salaried,11,850
CUST05924,45, Female,50840,Freelancer,13,781
CUST04433,60,FEMALE,79637,Freelancer,2,779
CUST00092,39,FEMALE,99055,salaried,6,556
CUST01392,31, Female,58233,SALARIED,7,642
CUST02598,47,Male,57217,SALARIED,8,481
CUST02687,27,m,Unknown,Free Lancer,3,691
CUST04352,38,M,52572,Biz Owner,17,833
CUST02958,54,Male ,46815,SE,3,528
CUST02215,59,female,86627,#N/A,35,735
CUST03965,34,F,27167,Self Employed,8,689
CUST02042,61,FEMALE,217420,Business owner,19,747
CUST00499,41,MALE,87519.00,Full-Time,1,722
CUST02982,40,MALE,98748,salaried,9,767
CUST04575,62,female,45950,Self-Employed,25,685
CUST04137,47,MALE,115807,salaried,22,737
CUST04394,52,F,46901,Free Lancer,NULL,691
CUST02136,58, Female,58365,salaried,9,729
CUST05564,28,m,119532,Full-Time,8,567
CUST01150,42,MALE,66268,Full-Time,3,655
CUST00323,39,MALE,22583,freelancer,17,759
CUST02288,-5,M,49893,SALARIED,14,667
CUST02245,33,female,23709,self-employed,5,540
CUST02882,23,female,62597,Salaried,2,741
CUST00803,24,female,99999999,self-employed,100,610
CUST05827,7, Female,106850,Self-Employed,1,850
CUST00585,24, Female,132002,Sal.,1,706
CUST00428,54,MALE,107593,Self Employed,26,664
CUST00493,59,Male,120151,SALARIED,N/A,801
CUST05992,#N/A,M,36397,Gig Worker,23,N/A
CUST01881,39,F,95933,Self-Employed,8,622
CUST04235,52,FEMALE,65400,Full-Time,6,801
CUST00234,7, Female,139898/-,SALARIED,27,849
CUST01043,N/A,Female,34585,salaried,2,665
CUST05040,42,MALE,69968,Freelancer,22,674
CUST01119,63,f,96188,Self Employed,18,652
CUST02590,35,female,93181,salaried,14,638
CUST03661,31,Male ,INR 101424,Sal.,10,622
CUST05045,24,f,112918,Sal.,1,749
CUST03638,42,F,"$81,126",self-employed,19,766
CUST00657,41,Male ,70623,SALARIED,,755
CUST01407,35,#N/A,106588,SALARIED,2,829
CUST04465,N/A,M,76910,SE,5,777
CUST05539,52,M,112820,self-employed,9,722
CUST02722,56,Male,57290,Salaried,13,818
CUST01439,39,f,22997,Self employed,11,850
CUST04531,36,MALE,"$140,707",SALARIED,nan,567
CUST05730,39,Female,125858,Full-Time,13,836
CUST05820,7, Female,34547,salaried,19,662
CUST00916,52,MALE,8175, ,0,642
CUST05160,36, Female,137933,Sal.,N/A,749
CUST03451,51,Male ,INR 50277,#N/A,15,850
CUST02293,37,female,98880,salaried,5,660
CUST02670,22,FEMALE,47089,Gig Worker,1,737
CUST02542,34,Female,69719,Full-Time,2,780
CUST03261,23,Male,82393,Self-Employed,2,687
CUST02950,28,m,121302,Unknown,4,625
CUST04631,28,male,76493,Freelancer,2,731
CUST02832,65,#N/A,54046,BUSINESS OWNER,22,482
CUST03683,65,male,58730,self-employed,8,650
CUST01173,44,Female,126815,salaried,2,778
CUST00993,40,non-binary,Unknown,SALARIED,100,758
CUST04917,45,m,137539,Sal.,24,565
CUST03808,53,MALE,8318,Unknown,0,758
CUST02663,58,Female,58813,self-employed, ,713
CUST02905,44,female,30227,Full-Time,22,624
CUST00786,55,male,64651,Salaried,16,745
CUST00591,63,MALE,171504,Business Owner,25,747
CUST05148,60,N/A,51660,Full-Time,NULL,750
CUST03279,39,MALE,148523,Full-Time,9,727
CUST00788,50,Male,41948,Sal.,26,802
CUST03627,24,Male,140045,Sal.,3,712
CUST04793,48,FEMALE,77198,Salaried,24,850
CUST03598,35, Female,73414,Sal.,2,Unknown
CUST04300,49,female,INR 107945,SE,26,835
CUST05702,53,MALE,105773,Full-Time,18,850
CUST03465,130,male,25716,Freelancer,2,801
CUST03678,33,F,,Unknown,6,588
CUST04366,54, Female,41478,Self employed,14,NULL
CUST04328,60,Male,81798,self-employed,1,794
CUST04569,30,MALE,55760,Self-Employed,10,660
CUST01597,46,Male ,135802,SALARIED,5,814
CUST03232,50,f,115341,,2,749
CUST02581,53,NULL,57961,salaried,28,758
CUST00632,43,Female,97034,Sal.,16,653
CUST01467,58,f,83128,Full-Time,1,619
CUST03024,52,Male ,37459,SE,12,805
CUST02328,56, Female,108538,,6,719
CUST03894,23,m,75806,Full-Time,3,537
CUST01548,65, Female,245902,nan,29,786
CUST04795,38,Female,111403,Self employed,1,568
CUST04317,40,Male ,176162,BUSINESS OWNER,2,825
CUST05874,32,F,INR 85187,Self employed,3,790
CUST02105,46,N/A,23926,freelancer,18,798
CUST05677,51,MALE,51684,Free Lancer,15,850
CUST04788,43,female,111818,Self Employed,3,580
CUST02964,57,FEMALE,101863,salaried,15,737
CUST03152,60,f,129201,SALARIED,15,719
CUST04558,N/A,Female,107944,Self-Employed,25,789
CUST02815,39,FEMALE,105136,Self employed,nan,802
CUST02702,65,MALE,32120,Full-Time,32,673
CUST05599,32, Female,128340,Salaried,Unknown,656
CUST02476,29,m,137354,SALARIED,6,672
CUST04043,27,m,96933,BUSINESS OWNER,3,624
CUST04745,35,M,60840,Sal.,1,804
CUST00617,62,M,129731,Sal.,25,818
CUST05065,62,FEMALE,58437,N/A,15,850
CUST02411,36,MALE,110805,Salaried,10,587
CUST00802,23,female,84301,SALARIED,2,507
CUST04746,22,M,114073,Salaried,2,697
CUST04046,53,Female,90682,Unknown,32,846
CUST00923,130,M,34061,Salaried,3,626
CUST00446,57,MALE,134575,SALARIED,22,628
CUST01466,23,M,117115,salaried,2,602
CUST01501,44,Non-Binary,98314,Self-Employed,11,633
CUST05580,59, Female,52187,BUSINESS OWNER,15,1200
CUST02935,40, Female,79326,Biz Owner,14,
CUST05183,59,FEMALE,INR 232436,BUSINESS OWNER,1,746
CUST02358,38,female,57548,Sal.,16,725
CUST02763,31,Male ,52336,SALARIED,9,N/A
CUST03315,48,Male ,122225,Sal.,nan,705
CUST05099,38,m,98806,Sal.,12,733
CUST02228,23,Female,30228,SE,2,N/A
CUST00332,64,FEMALE,74896,SE,23,605
CUST01578,50,female,64336,SE,13,641
